Day,District,timeSlot,level1,level2,level3,level4
22,8,127,2839.0,577.0,202.0,125.0
22,8,128,2899.0,536.0,169.0,128.0
22,8,129,2828.0,571.0,171.0,145.0
22,8,130,,,,
22,8,131,,,,
22,8,132,,,,
22,8,133,,,,
22,8,134,,,,
22,8,135,,,,
22,8,136,,,,
22,8,137,,,,
22,8,138,,,,
22,8,139,2884.0,347.0,145.0,97.0
22,8,140,2842.0,365.0,128.0,107.0
22,8,141,2827.0,339.0,112.0,122.0
22,8,142,,,,
22,8,143,,,,
22,8,144,,,,
22,9,1,,,,
22,9,2,,,,
22,9,3,,,,
22,9,4,,,,
22,9,5,,,,
22,9,6,,,,
22,9,7,,,,
22,9,8,,,,
22,9,9,,,,
22,9,10,,,,
22,9,11,,,,
22,9,12,,,,
22,9,13,,,,
22,9,14,,,,
22,9,15,,,,
22,9,16,,,,
22,9,17,,,,
22,9,18,,,,
22,9,19,,,,
22,9,20,,,,
22,9,21,,,,
22,9,22,,,,
22,9,23,,,,
22,9,24,,,,
22,9,25,,,,
22,9,26,,,,
22,9,27,,,,
22,9,28,,,,
22,9,29,,,,
22,9,30,,,,
22,9,31,,,,
22,9,32,,,,
22,9,33,,,,
22,9,34,,,,
22,9,35,,,,
22,9,36,,,,
22,9,37,,,,
22,9,38,,,,
22,9,39,,,,
22,9,40,,,,
22,9,41,,,,
22,9,42,,,,
22,9,43,460.0,61.0,11.0,26.0
22,9,44,550.0,79.0,29.0,29.0
22,9,45,504.0,65.0,17.0,28.0
22,9,46,,,,
22,9,47,,,,
22,9,48,,,,
22,9,49,,,,
22,9,50,,,,
22,9,51,,,,
22,9,52,,,,
22,9,53,,,,
22,9,54,,,,
22,9,55,635.0,119.0,33.0,25.0
22,9,56,639.0,101.0,32.0,28.0
22,9,57,613.0,120.0,19.0,23.0
22,9,58,,,,
22,9,59,,,,
22,9,60,,,,
22,9,61,,,,
22,9,62,,,,
22,9,63,,,,
22,9,64,,,,
22,9,65,,,,
22,9,66,,,,
22,9,67,616.0,98.0,33.0,14.0
22,9,68,638.0,113.0,28.0,22.0
22,9,69,561.0,109.0,31.0,23.0
22,9,70,,,,
22,9,71,,,,
22,9,72,,,,
22,9,73,,,,
22,9,74,,,,
22,9,75,,,,
22,9,76,,,,
22,9,77,,,,
22,9,78,,,,
22,9,79,654.0,123.0,52.0,24.0
22,9,80,669.0,103.0,37.0,25.0
22,9,81,658.0,124.0,41.0,24.0
22,9,82,,,,
22,9,83,,,,
22,9,84,,,,
22,9,85,,,,
22,9,86,,,,
22,9,87,,,,
22,9,88,,,,
22,9,89,,,,
22,9,90,,,,
22,9,91,659.0,125.0,31.0,31.0
22,9,92,619.0,128.0,40.0,24.0
22,9,93,641.0,101.0,39.0,29.0
22,9,94,,,,
22,9,95,,,,
22,9,96,,,,
22,9,97,,,,
22,9,98,,,,
22,9,99,,,,
22,9,100,,,,
22,9,101,,,,
22,9,102,,,,
22,9,103,687.0,203.0,60.0,32.0
22,9,104,694.0,139.0,54.0,24.0
22,9,105,664.0,159.0,63.0,32.0
22,9,106,,,,
22,9,107,,,,
22,9,108,,,,
22,9,109,,,,
22,9,110,,,,
22,9,111,,,,
22,9,112,,,,
22,9,113,,,,
22,9,114,,,,
22,9,115,634.0,134.0,59.0,33.0
22,9,116,662.0,156.0,41.0,18.0
22,9,117,700.0,160.0,60.0,31.0
22,9,118,,,,
22,9,119,,,,
22,9,120,,,,
22,9,121,,,,
22,9,122,,,,
22,9,123,,,,
22,9,124,,,,
22,9,125,,,,
22,9,126,,,,
22,9,127,591.0,118.0,48.0,31.0
22,9,128,645.0,133.0,54.0,34.0
22,9,129,687.0,130.0,51.0,35.0
22,9,130,,,,
22,9,131,,,,
22,9,132,,,,
22,9,133,,,,
22,9,134,,,,
22,9,135,,,,
22,9,136,,,,
22,9,137,,,,
22,9,138,,,,
22,9,139,588.0,111.0,39.0,26.0
22,9,140,605.0,94.0,29.0,6.0
22,9,141,608.0,104.0,28.0,9.0
22,9,142,,,,
22,9,143,,,,
22,9,144,,,,
22,10,1,,,,
22,10,2,,,,
22,10,3,,,,
22,10,4,,,,
22,10,5,,,,
22,10,6,,,,
22,10,7,,,,
22,10,8,,,,
22,10,9,,,,
22,10,10,,,,
22,10,11,,,,
22,10,12,,,,
22,10,13,,,,
22,10,14,,,,
22,10,15,,,,
22,10,16,,,,
22,10,17,,,,
22,10,18,,,,
22,10,19,,,,
22,10,20,,,,
22,10,21,,,,
22,10,22,,,,
22,10,23,,,,
22,10,24,,,,
22,10,25,,,,
22,10,26,,,,
22,10,27,,,,
22,10,28,,,,
22,10,29,,,,
22,10,30,,,,
22,10,31,,,,
22,10,32,,,,
22,10,33,,,,
22,10,34,,,,
22,10,35,,,,
22,10,36,,,,
22,10,37,,,,
22,10,38,,,,
22,10,39,,,,
22,10,40,,,,
22,10,41,,,,
22,10,42,,,,
22,10,43,166.0,13.0,2.0,0.0
22,10,44,140.0,18.0,4.0,2.0
22,10,45,133.0,15.0,6.0,0.0
22,10,46,,,,
22,10,47,,,,
22,10,48,,,,
22,10,49,,,,
22,10,50,,,,
22,10,51,,,,
22,10,52,,,,
22,10,53,,,,
22,10,54,,,,
22,10,55,178.0,9.0,0.0,0.0
22,10,56,179.0,5.0,3.0,0.0
22,10,57,169.0,26.0,7.0,1.0
22,10,58,,,,
22,10,59,,,,
22,10,60,,,,
22,10,61,,,,
22,10,62,,,,
22,10,63,,,,
22,10,64,,,,
22,10,65,,,,
22,10,66,,,,
22,10,67,134.0,23.0,1.0,0.0
22,10,68,174.0,13.0,6.0,3.0
22,10,69,147.0,26.0,2.0,1.0
22,10,70,,,,
22,10,71,,,,
22,10,72,,,,
22,10,73,,,,
22,10,74,,,,
22,10,75,,,,
22,10,76,,,,
22,10,77,,,,
22,10,78,,,,
22,10,79,142.0,21.0,3.0,2.0
22,10,80,170.0,9.0,5.0,0.0
22,10,81,150.0,5.0,2.0,0.0
22,10,82,,,,
22,10,83,,,,
22,10,84,,,,
22,10,85,,,,
22,10,86,,,,
22,10,87,,,,
22,10,88,,,,
22,10,89,,,,
22,10,90,,,,
22,10,91,172.0,15.0,8.0,8.0
22,10,92,169.0,16.0,4.0,2.0
22,10,93,182.0,13.0,5.0,2.0
22,10,94,,,,
22,10,95,,,,
22,10,96,,,,
22,10,97,,,,
22,10,98,,,,
22,10,99,,,,
22,10,100,,,,
22,10,101,,,,
22,10,102,,,,
22,10,103,164.0,29.0,2.0,5.0
22,10,104,161.0,27.0,2.0,0.0
22,10,105,182.0,26.0,4.0,6.0
22,10,106,,,,
22,10,107,,,,
22,10,108,,,,
22,10,109,,,,
22,10,110,,,,
22,10,111,,,,
22,10,112,,,,
22,10,113,,,,
22,10,114,,,,
22,10,115,160.0,25.0,4.0,1.0
22,10,116,169.0,33.0,4.0,0.0
22,10,117,175.0,21.0,5.0,8.0
22,10,118,,,,
22,10,119,,,,
22,10,120,,,,
22,10,121,,,,
22,10,122,,,,
22,10,123,,,,
22,10,124,,,,
22,10,125,,,,
22,10,126,,,,
22,10,127,156.0,12.0,2.0,1.0
22,10,128,162.0,18.0,2.0,2.0
22,10,129,162.0,18.0,1.0,2.0
22,10,130,,,,
22,10,131,,,,
22,10,132,,,,
22,10,133,,,,
22,10,134,,,,
22,10,135,,,,
22,10,136,,,,
22,10,137,,,,
22,10,138,,,,
22,10,139,153.0,13.0,9.0,0.0
22,10,140,171.0,16.0,4.0,0.0
22,10,141,116.0,30.0,4.0,4.0
22,10,142,,,,
22,10,143,,,,
22,10,144,,,,
22,11,1,,,,
22,11,2,,,,
22,11,3,,,,
22,11,4,,,,
22,11,5,,,,
22,11,6,,,,
22,11,7,,,,
22,11,8,,,,
22,11,9,,,,
22,11,10,,,,
22,11,11,,,,
22,11,12,,,,
22,11,13,,,,
22,11,14,,,,
22,11,15,,,,
22,11,16,,,,
22,11,17,,,,
22,11,18,,,,
22,11,19,,,,
22,11,20,,,,
22,11,21,,,,
22,11,22,,,,
22,11,23,,,,
22,11,24,,,,
22,11,25,,,,
22,11,26,,,,
22,11,27,,,,
22,11,28,,,,
22,11,29,,,,
22,11,30,,,,
22,11,31,,,,
22,11,32,,,,
22,11,33,,,,
22,11,34,,,,
22,11,35,,,,
22,11,36,,,,
22,11,37,,,,
22,11,38,,,,
22,11,39,,,,
22,11,40,,,,
22,11,41,,,,
22,11,42,,,,
22,11,43,712.0,90.0,21.0,26.0
22,11,44,769.0,134.0,29.0,23.0
22,11,45,830.0,160.0,70.0,29.0
22,11,46,,,,
22,11,47,,,,
22,11,48,,,,
22,11,49,,,,
22,11,50,,,,
22,11,51,,,,
22,11,52,,,,
22,11,53,,,,
22,11,54,,,,
22,11,55,790.0,116.0,41.0,21.0
22,11,56,798.0,156.0,38.0,19.0
22,11,57,790.0,151.0,33.0,17.0
22,11,58,,,,
22,11,59,,,,
22,11,60,,,,
22,11,61,,,,
22,11,62,,,,
22,11,63,,,,
22,11,64,,,,
22,11,65,,,,
22,11,66,,,,
22,11,67,850.0,211.0,44.0,27.0
22,11,68,848.0,161.0,63.0,26.0
22,11,69,895.0,145.0,38.0,28.0
22,11,70,,,,
22,11,71,,,,
22,11,72,,,,
22,11,73,,,,
22,11,74,,,,
22,11,75,,,,
22,11,76,,,,
22,11,77,,,,
22,11,78,,,,
22,11,79,821.0,145.0,39.0,46.0
22,11,80,817.0,185.0,46.0,27.0
22,11,81,837.0,154.0,56.0,39.0
22,11,82,,,,
22,11,83,,,,
22,11,84,,,,
22,11,85,,,,
22,11,86,,,,
22,11,87,,,,
22,11,88,,,,
22,11,89,,,,
22,11,90,,,,
22,11,91,829.0,159.0,43.0,26.0
22,11,92,853.0,162.0,49.0,21.0
22,11,93,824.0,202.0,48.0,34.0
22,11,94,,,,
22,11,95,,,,
22,11,96,,,,
22,11,97,,,,
22,11,98,,,,
22,11,99,,,,
22,11,100,,,,
22,11,101,,,,
22,11,102,,,,
22,11,103,916.0,209.0,54.0,36.0
22,11,104,861.0,219.0,73.0,29.0
22,11,105,844.0,293.0,82.0,19.0
22,11,106,,,,
22,11,107,,,,
22,11,108,,,,
22,11,109,,,,
22,11,110,,,,
22,11,111,,,,
22,11,112,,,,
22,11,113,,,,
22,11,114,,,,
22,11,115,817.0,201.0,45.0,27.0
22,11,116,857.0,165.0,40.0,31.0
22,11,117,811.0,164.0,58.0,29.0
22,11,118,,,,
22,11,119,,,,
22,11,120,,,,
22,11,121,,,,
22,11,122,,,,
22,11,123,,,,
22,11,124,,,,
22,11,125,,,,
22,11,126,,,,
22,11,127,861.0,162.0,34.0,24.0
22,11,128,815.0,143.0,46.0,30.0
22,11,129,824.0,149.0,40.0,26.0
22,11,130,,,,
22,11,131,,,,
22,11,132,,,,
22,11,133,,,,
22,11,134,,,,
22,11,135,,,,
22,11,136,,,,
22,11,137,,,,
22,11,138,,,,
22,11,139,794.0,116.0,30.0,28.0
22,11,140,766.0,112.0,31.0,12.0
22,11,141,709.0,105.0,39.0,15.0
22,11,142,,,,
22,11,143,,,,
22,11,144,,,,
22,12,1,,,,
22,12,2,,,,
22,12,3,,,,
22,12,4,,,,
22,12,5,,,,
22,12,6,,,,
22,12,7,,,,
22,12,8,,,,
22,12,9,,,,
22,12,10,,,,
22,12,11,,,,
22,12,12,,,,
22,12,13,,,,
22,12,14,,,,
22,12,15,,,,
22,12,16,,,,
22,12,17,,,,
22,12,18,,,,
22,12,19,,,,
22,12,20,,,,
22,12,21,,,,
22,12,22,,,,
22,12,23,,,,
22,12,24,,,,
22,12,25,,,,
22,12,26,,,,
22,12,27,,,,
22,12,28,,,,
22,12,29,,,,
22,12,30,,,,
22,12,31,,,,
22,12,32,,,,
22,12,33,,,,
22,12,34,,,,
22,12,35,,,,
22,12,36,,,,
22,12,37,,,,
22,12,38,,,,
22,12,39,,,,
22,12,40,,,,
22,12,41,,,,
22,12,42,,,,
22,12,43,1610.0,161.0,34.0,20.0
22,12,44,1614.0,210.0,44.0,39.0
22,12,45,1704.0,279.0,45.0,63.0
22,12,46,,,,
22,12,47,,,,
22,12,48,,,,
22,12,49,,,,
22,12,50,,,,
22,12,51,,,,
22,12,52,,,,
22,12,53,,,,
22,12,54,,,,
22,12,55,1818.0,286.0,98.0,50.0
22,12,56,1761.0,301.0,84.0,46.0
22,12,57,1728.0,335.0,74.0,67.0
22,12,58,,,,
22,12,59,,,,
22,12,60,,,,
22,12,61,,,,
22,12,62,,,,
22,12,63,,,,
22,12,64,,,,
22,12,65,,,,
22,12,66,,,,
22,12,67,1836.0,299.0,68.0,51.0
22,12,68,1831.0,272.0,84.0,56.0
22,12,69,1796.0,273.0,70.0,59.0
22,12,70,,,,
22,12,71,,,,
22,12,72,,,,
22,12,73,,,,
22,12,74,,,,
22,12,75,,,,
22,12,76,,,,
22,12,77,,,,
22,12,78,,,,
22,12,79,1794.0,260.0,74.0,78.0
22,12,80,1813.0,291.0,86.0,66.0
22,12,81,1767.0,360.0,95.0,82.0
22,12,82,,,,
22,12,83,,,,
22,12,84,,,,
22,12,85,,,,
22,12,86,,,,
22,12,87,,,,
22,12,88,,,,
22,12,89,,,,
22,12,90,,,,
22,12,91,1772.0,262.0,90.0,62.0
22,12,92,1726.0,337.0,76.0,52.0
22,12,93,1801.0,288.0,82.0,58.0
22,12,94,,,,
22,12,95,,,,
22,12,96,,,,
22,12,97,,,,
22,12,98,,,,
22,12,99,,,,
22,12,100,,,,
22,12,101,,,,
22,12,102,,,,
22,12,103,1749.0,486.0,82.0,61.0
22,12,104,1617.0,557.0,162.0,96.0
22,12,105,1596.0,546.0,180.0,103.0
22,12,106,,,,
22,12,107,,,,
22,12,108,,,,
22,12,109,,,,
22,12,110,,,,
22,12,111,,,,
22,12,112,,,,
22,12,113,,,,
22,12,114,,,,
22,12,115,1734.0,422.0,101.0,56.0
22,12,116,1794.0,426.0,137.0,69.0
22,12,117,1837.0,379.0,112.0,63.0
22,12,118,,,,
22,12,119,,,,
22,12,120,,,,
22,12,121,,,,
22,12,122,,,,
22,12,123,,,,
22,12,124,,,,
22,12,125,,,,
22,12,126,,,,
22,12,127,1815.0,292.0,83.0,55.0
22,12,128,1791.0,295.0,67.0,63.0
22,12,129,1831.0,275.0,77.0,64.0
22,12,130,,,,
22,12,131,,,,
22,12,132,,,,
22,12,133,,,,
22,12,134,,,,
22,12,135,,,,
22,12,136,,,,
22,12,137,,,,
22,12,138,,,,
22,12,139,1718.0,171.0,75.0,23.0
22,12,140,1776.0,226.0,58.0,34.0
22,12,141,1751.0,214.0,47.0,46.0
22,12,142,,,,
22,12,143,,,,
22,12,144,,,,
22,13,1,,,,
22,13,2,,,,
22,13,3,,,,
22,13,4,,,,
22,13,5,,,,
22,13,6,,,,
22,13,7,,,,
22,13,8,,,,
22,13,9,,,,
22,13,10,,,,
22,13,11,,,,
22,13,12,,,,
22,13,13,,,,
22,13,14,,,,
22,13,15,,,,
22,13,16,,,,
22,13,17,,,,
22,13,18,,,,
22,13,19,,,,
22,13,20,,,,
22,13,21,,,,
22,13,22,,,,
22,13,23,,,,
22,13,24,,,,
22,13,25,,,,
22,13,26,,,,
22,13,27,,,,
22,13,28,,,,
22,13,29,,,,
22,13,30,,,,
22,13,31,,,,
22,13,32,,,,
22,13,33,,,,
22,13,34,,,,
22,13,35,,,,
22,13,36,,,,
22,13,37,,,,
22,13,38,,,,
22,13,39,,,,
22,13,40,,,,
22,13,41,,,,
22,13,42,,,,
22,13,43,460.0,38.0,9.0,19.0
22,13,44,457.0,50.0,14.0,9.0
22,13,45,445.0,66.0,15.0,24.0
22,13,46,,,,
22,13,47,,,,
22,13,48,,,,
22,13,49,,,,
22,13,50,,,,
22,13,51,,,,
22,13,52,,,,
22,13,53,,,,
22,13,54,,,,
22,13,55,491.0,41.0,12.0,14.0
22,13,56,502.0,34.0,19.0,18.0
22,13,57,559.0,43.0,14.0,17.0
22,13,58,,,,
22,13,59,,,,
22,13,60,,,,
22,13,61,,,,
22,13,62,,,,
22,13,63,,,,
22,13,64,,,,
22,13,65,,,,
22,13,66,,,,
22,13,67,542.0,44.0,20.0,13.0
22,13,68,544.0,31.0,22.0,10.0
22,13,69,500.0,50.0,17.0,7.0
22,13,70,,,,
22,13,71,,,,
22,13,72,,,,
22,13,73,,,,
22,13,74,,,,
22,13,75,,,,
22,13,76,,,,
22,13,77,,,,
22,13,78,,,,
22,13,79,525.0,64.0,23.0,9.0
22,13,80,526.0,53.0,13.0,11.0
22,13,81,502.0,42.0,14.0,8.0
22,13,82,,,,
22,13,83,,,,
22,13,84,,,,
22,13,85,,,,
22,13,86,,,,
22,13,87,,,,
22,13,88,,,,
22,13,89,,,,
22,13,90,,,,
22,13,91,489.0,40.0,21.0,17.0
22,13,92,576.0,55.0,18.0,20.0
22,13,93,572.0,37.0,16.0,12.0
22,13,94,,,,
22,13,95,,,,
22,13,96,,,,
22,13,97,,,,
22,13,98,,,,
22,13,99,,,,
22,13,100,,,,
22,13,101,,,,
22,13,102,,,,
22,13,103,644.0,66.0,20.0,8.0
22,13,104,572.0,69.0,28.0,18.0
22,13,105,569.0,91.0,27.0,19.0
22,13,106,,,,
22,13,107,,,,
22,13,108,,,,
22,13,109,,,,
22,13,110,,,,
22,13,111,,,,
22,13,112,,,,
22,13,113,,,,
22,13,114,,,,
22,13,115,611.0,55.0,15.0,13.0
22,13,116,609.0,52.0,31.0,13.0
22,13,117,601.0,65.0,9.0,14.0
22,13,118,,,,
22,13,119,,,,
22,13,120,,,,
22,13,121,,,,
22,13,122,,,,
22,13,123,,,,
22,13,124,,,,
22,13,125,,,,
22,13,126,,,,
22,13,127,465.0,63.0,11.0,8.0
22,13,128,479.0,39.0,12.0,8.0
22,13,129,586.0,53.0,20.0,10.0
22,13,130,,,,
22,13,131,,,,
22,13,132,,,,
22,13,133,,,,
22,13,134,,,,
22,13,135,,,,
22,13,136,,,,
22,13,137,,,,
22,13,138,,,,
22,13,139,462.0,33.0,17.0,11.0
22,13,140,345.0,29.0,6.0,2.0
22,13,141,371.0,31.0,14.0,8.0
22,13,142,,,,
22,13,143,,,,
22,13,144,,,,
22,14,1,,,,
22,14,2,,,,
22,14,3,,,,
22,14,4,,,,
22,14,5,,,,
22,14,6,,,,
22,14,7,,,,
22,14,8,,,,
22,14,9,,,,
22,14,10,,,,
22,14,11,,,,
22,14,12,,,,
22,14,13,,,,
22,14,14,,,,
22,14,15,,,,
22,14,16,,,,
22,14,17,,,,
22,14,18,,,,
22,14,19,,,,
22,14,20,,,,
22,14,21,,,,
22,14,22,,,,
22,14,23,,,,
22,14,24,,,,
22,14,25,,,,
22,14,26,,,,
22,14,27,,,,
22,14,28,,,,
22,14,29,,,,
22,14,30,,,,
22,14,31,,,,
22,14,32,,,,
22,14,33,,,,
22,14,34,,,,
22,14,35,,,,
22,14,36,,,,
22,14,37,,,,
22,14,38,,,,
22,14,39,,,,
22,14,40,,,,
22,14,41,,,,
22,14,42,,,,
22,14,43,1250.0,175.0,57.0,50.0
22,14,44,1357.0,209.0,55.0,56.0
22,14,45,1413.0,216.0,60.0,47.0
22,14,46,,,,
22,14,47,,,,
22,14,48,,,,
22,14,49,,,,
22,14,50,,,,
22,14,51,,,,
22,14,52,,,,
22,14,53,,,,
22,14,54,,,,
22,14,55,1599.0,353.0,81.0,50.0
22,14,56,1553.0,365.0,84.0,69.0
22,14,57,1575.0,353.0,91.0,46.0
22,14,58,,,,
22,14,59,,,,
22,14,60,,,,
22,14,61,,,,
22,14,62,,,,
22,14,63,,,,
22,14,64,,,,
22,14,65,,,,
22,14,66,,,,
22,14,67,1489.0,324.0,110.0,66.0
22,14,68,1537.0,357.0,84.0,49.0
22,14,69,1475.0,322.0,89.0,75.0
22,14,70,,,,
22,14,71,,,,
22,14,72,,,,
22,14,73,,,,
22,14,74,,,,
22,14,75,,,,
22,14,76,,,,
22,14,77,,,,
22,14,78,,,,
22,14,79,1512.0,289.0,108.0,71.0
22,14,80,1529.0,243.0,79.0,77.0
22,14,81,1547.0,294.0,101.0,60.0
22,14,82,,,,
22,14,83,,,,
22,14,84,,,,
22,14,85,,,,
22,14,86,,,,
22,14,87,,,,
22,14,88,,,,
22,14,89,,,,
22,14,90,,,,
22,14,91,1545.0,262.0,91.0,61.0
22,14,92,1557.0,287.0,60.0,48.0
22,14,93,1491.0,293.0,111.0,55.0
22,14,94,,,,
22,14,95,,,,
22,14,96,,,,
22,14,97,,,,
22,14,98,,,,
22,14,99,,,,
22,14,100,,,,
22,14,101,,,,
22,14,102,,,,
22,14,103,1487.0,382.0,99.0,61.0
22,14,104,1497.0,343.0,87.0,74.0
22,14,105,1493.0,378.0,81.0,59.0
22,14,106,,,,
22,14,107,,,,
22,14,108,,,,
22,14,109,,,,
22,14,110,,,,
22,14,111,,,,
22,14,112,,,,
22,14,113,,,,
22,14,114,,,,
22,14,115,1596.0,353.0,94.0,63.0
22,14,116,1546.0,364.0,93.0,53.0
22,14,117,1580.0,337.0,95.0,70.0
22,14,118,,,,
22,14,119,,,,
22,14,120,,,,
22,14,121,,,,
22,14,122,,,,
22,14,123,,,,
22,14,124,,,,
22,14,125,,,,
22,14,126,,,,
22,14,127,1511.0,302.0,71.0,62.0
22,14,128,1576.0,319.0,98.0,71.0
22,14,129,1584.0,334.0,77.0,67.0
22,14,130,,,,
22,14,131,,,,
22,14,132,,,,
22,14,133,,,,
22,14,134,,,,
22,14,135,,,,
22,14,136,,,,
22,14,137,,,,
22,14,138,,,,
22,14,139,1515.0,210.0,63.0,36.0
22,14,140,1451.0,224.0,62.0,53.0
22,14,141,1525.0,213.0,66.0,56.0
22,14,142,,,,
22,14,143,,,,
22,14,144,,,,
22,15,1,,,,
22,15,2,,,,
22,15,3,,,,
22,15,4,,,,
22,15,5,,,,
22,15,6,,,,
22,15,7,,,,
22,15,8,,,,
22,15,9,,,,
22,15,10,,,,
22,15,11,,,,
22,15,12,,,,
22,15,13,,,,
22,15,14,,,,
22,15,15,,,,
22,15,16,,,,
22,15,17,,,,
22,15,18,,,,
22,15,19,,,,
22,15,20,,,,
22,15,21,,,,
22,15,22,,,,
22,15,23,,,,
22,15,24,,,,
22,15,25,,,,
22,15,26,,,,
22,15,27,,,,
22,15,28,,,,
22,15,29,,,,
22,15,30,,,,
22,15,31,,,,
22,15,32,,,,
22,15,33,,,,
22,15,34,,,,
22,15,35,,,,
22,15,36,,,,
22,15,37,,,,
22,15,38,,,,
22,15,39,,,,
22,15,40,,,,
22,15,41,,,,
22,15,42,,,,
22,15,43,,,,
22,15,44,,,,
22,15,45,9.0,0.0,0.0,0.0
22,15,46,,,,
22,15,47,,,,
22,15,48,,,,
22,15,49,,,,
22,15,50,,,,
22,15,51,,,,
22,15,52,,,,
22,15,53,,,,
22,15,54,,,,
22,15,55,15.0,0.0,0.0,0.0
22,15,56,12.0,0.0,0.0,0.0
22,15,57,17.0,0.0,0.0,0.0
22,15,58,,,,
22,15,59,,,,
22,15,60,,,,
22,15,61,,,,
22,15,62,,,,
22,15,63,,,,
22,15,64,,,,
22,15,65,,,,
22,15,66,,,,
22,15,67,14.0,2.0,0.0,0.0
22,15,68,12.0,0.0,0.0,0.0
22,15,69,15.0,0.0,0.0,0.0
22,15,70,,,,
22,15,71,,,,
22,15,72,,,,
22,15,73,,,,
22,15,74,,,,
22,15,75,,,,
22,15,76,,,,
22,15,77,,,,
22,15,78,,,,
22,15,79,16.0,0.0,0.0,0.0
22,15,80,5.0,0.0,0.0,0.0
22,15,81,8.0,0.0,0.0,0.0
22,15,82,,,,
22,15,83,,,,
22,15,84,,,,
22,15,85,,,,
22,15,86,,,,
22,15,87,,,,
22,15,88,,,,
22,15,89,,,,
22,15,90,,,,
22,15,91,15.0,0.0,0.0,0.0
22,15,92,9.0,0.0,0.0,0.0
22,15,93,8.0,0.0,0.0,0.0
22,15,94,,,,
22,15,95,,,,
22,15,96,,,,
22,15,97,,,,
22,15,98,,,,
22,15,99,,,,
22,15,100,,,,
22,15,101,,,,
22,15,102,,,,
22,15,103,18.0,0.0,0.0,0.0
22,15,104,21.0,0.0,0.0,0.0
22,15,105,19.0,0.0,0.0,0.0
22,15,106,,,,
22,15,107,,,,
22,15,108,,,,
22,15,109,,,,
22,15,110,,,,
22,15,111,,,,
22,15,112,,,,
22,15,113,,,,
22,15,114,,,,
22,15,115,,,,
22,15,116,20.0,0.0,0.0,0.0
22,15,117,24.0,0.0,0.0,0.0
22,15,118,,,,
22,15,119,,,,
22,15,120,,,,
22,15,121,,,,
22,15,122,,,,
22,15,123,,,,
22,15,124,,,,
22,15,125,,,,
22,15,126,,,,
22,15,127,23.0,1.0,0.0,0.0
22,15,128,20.0,0.0,0.0,0.0
22,15,129,18.0,0.0,0.0,2.0
22,15,130,,,,
22,15,131,,,,
22,15,132,,,,
22,15,133,,,,
22,15,134,,,,
22,15,135,,,,
22,15,136,,,,
22,15,137,,,,
22,15,138,,,,
22,15,139,21.0,3.0,0.0,0.0
22,15,140,7.0,0.0,0.0,0.0
22,15,141,18.0,0.0,0.0,0.0
22,15,142,,,,
22,15,143,,,,
22,15,144,,,,
22,16,1,,,,
22,16,2,,,,
22,16,3,,,,
22,16,4,,,,
22,16,5,,,,
22,16,6,,,,
22,16,7,,,,
22,16,8,,,,
22,16,9,,,,
22,16,10,,,,
22,16,11,,,,
22,16,12,,,,
22,16,13,,,,
22,16,14,,,,
22,16,15,,,,
22,16,16,,,,
22,16,17,,,,
22,16,18,,,,
22,16,19,,,,
22,16,20,,,,
22,16,21,,,,
22,16,22,,,,
22,16,23,,,,
22,16,24,,,,
22,16,25,,,,
22,16,26,,,,
22,16,27,,,,
22,16,28,,,,
22,16,29,,,,
22,16,30,,,,
22,16,31,,,,
22,16,32,,,,
22,16,33,,,,
22,16,34,,,,
22,16,35,,,,
22,16,36,,,,
22,16,37,,,,
22,16,38,,,,
22,16,39,,,,
22,16,40,,,,
22,16,41,,,,
22,16,42,,,,
22,16,43,175.0,23.0,8.0,14.0
22,16,44,274.0,34.0,11.0,10.0
22,16,45,275.0,33.0,20.0,17.0
22,16,46,,,,
22,16,47,,,,
22,16,48,,,,
22,16,49,,,,
22,16,50,,,,
22,16,51,,,,
22,16,52,,,,
22,16,53,,,,
22,16,54,,,,
22,16,55,312.0,44.0,11.0,12.0
22,16,56,356.0,49.0,16.0,11.0
22,16,57,297.0,48.0,9.0,11.0
22,16,58,,,,
22,16,59,,,,
22,16,60,,,,
22,16,61,,,,
22,16,62,,,,
22,16,63,,,,
22,16,64,,,,
22,16,65,,,,
22,16,66,,,,
22,16,67,298.0,44.0,23.0,10.0
22,16,68,265.0,52.0,9.0,7.0
22,16,69,253.0,51.0,15.0,20.0
22,16,70,,,,
22,16,71,,,,
22,16,72,,,,
22,16,73,,,,
22,16,74,,,,
22,16,75,,,,
22,16,76,,,,
22,16,77,,,,
22,16,78,,,,
22,16,79,288.0,58.0,14.0,7.0
22,16,80,282.0,47.0,10.0,9.0
22,16,81,251.0,55.0,7.0,12.0
22,16,82,,,,
22,16,83,,,,
22,16,84,,,,
22,16,85,,,,
22,16,86,,,,
22,16,87,,,,
22,16,88,,,,
22,16,89,,,,
22,16,90,,,,
22,16,91,288.0,53.0,15.0,10.0
22,16,92,245.0,41.0,18.0,15.0
22,16,93,280.0,61.0,11.0,9.0
22,16,94,,,,
22,16,95,,,,
22,16,96,,,,
22,16,97,,,,
22,16,98,,,,
22,16,99,,,,
22,16,100,,,,
22,16,101,,,,
22,16,102,,,,
22,16,103,346.0,47.0,13.0,12.0
22,16,104,358.0,80.0,25.0,18.0
22,16,105,304.0,107.0,24.0,14.0
22,16,106,,,,
22,16,107,,,,
22,16,108,,,,
22,16,109,,,,
22,16,110,,,,
22,16,111,,,,
22,16,112,,,,
22,16,113,,,,
